,Unnamed: 0,text,favourite_count,retweet_count,created_at
276,276,yesterday trend day let us see followed type action es f spy spx mes f rty f qq,0,0,2022-04-22 13:35:01+00:00
277,277,hit target brent wti cl f oil oott oilandgas spy qq es f es spx spy qq cl f,2,0,2022-04-22 13:31:17+00:00
278,278,es f reality spy interesting open green cash,0,0,2022-04-22 13:20:25+00:00
279,279,one reasons personally like scalping like probabilities profitab,5,0,2022-04-22 13:18:11+00:00
280,280,psychologicalthriller spy betayal london berlin vienna crime going home,0,1,2022-04-22 13:10:06+00:00
281,281,es blew past support yesterday morning far drop reached resistance drop,2,0,2022-04-22 13:09:58+00:00
282,282,tradingtip tradingconcept pay attention balanced areas aka base periods chop consolidation moves,2,0,2022-04-22 13:08:08+00:00
283,283,casts long shadow thriller spy crime lodon vienna berlin henry held specia,0,1,2022-04-22 13:06:05+00:00
284,284,apr finaltrade buy shares dgz dgz quest diagnostics stocks spy market trade,1,0,2022-04-22 13:03:54+00:00
285,285,going live daily pre market prep session come join us shibadoge shibarmy spy iwm qq,1,1,2022-04-22 13:03:21+00:00
286,286,live starting minute original live stream plan day trading today futures markets,2,0,2022-04-22 12:59:00+00:00
287,287,cute cushion spy akb,4,0,2022-04-22 12:54:58+00:00
